CladeA,CladeB,CladeC,CladeD,CladeE,CladeF,CladeG,CladeH,CladeI,,,,,,,,,,,,,,value,group
0.04984614,0.01001149,0.01539033,0.01576689,,0.49841952,,,,,,,,,,,,,,,,,0.04984614,A
0.04984614,0.00992848,0.02073096,0.01554585,,0.48497908,,,,,,,,,,,,,,,,,0.04984614,A
0.04984614,0.00992848,0.00508188,0.0155465,,0.49892072,,,,,,,,,,,,,,,,,0.04984614,A
0.05070792,0.00992848,0.01027956,0.01576937,,0.51648607,,,,,,,,,,,,,,,,,0.05070792,A
0.04985331,0.01001149,0.01019242,0.01576689,,0.48383254,,,,,,,,,,,,,,,,,0.04985331,A
0.05070792,0.01010431,0.01028125,0.01576689,,0.48309928,,,,,,,,,,,,,,,,,0.05070792,A
0.05070792,0.0099277,0.01027956,0.0155465,,0.47109774,,,,,,,,,,,,,,,,,0.05070792,A
0.05070858,0,0.01028125,0.01554585,,0.49323855,,,,,,,,,,,,,,,,,0.05070858,A
0.04364027,0.00992848,0.01019242,0.01576689,,0.47489224,,,,,,,,,,,,,,,,,0.04364027,A
0.05070792,0.01010431,0.0101915,0.01576937,,0.47138272,,,,,,,,,,,,,,,,,0.05070792,A
0.05684532,0.0099277,0.01027956,0.01576937,,0.48125696,,,,,,,,,,,,,,,,,0.05684532,A
0.05684532,0.01001149,0.0101915,0.02092462,,0.44465197,,,,,,,,,,,,,,,,,0.05684532,A
0.05684532,0.01001149,0.01028125,0.01576689,,0.49337457,,,,,,,,,,,,,,,,,0.05684532,A
0.06346245,0.01494259,0.01019242,0.02127364,,0.10669124,,,,,,,,,,,,,,,,,0.06346245,A
0.06352778,0.0099461,0.0101915,0.02092462,,0.11983397,,,,,,,,,,,,,,,,,0.06352778,A
0.05735454,0.01498205,0.0101915,0.02643137,,0.07567312,,,,,,,,,,,,,,,,,0.05735454,A
0.04985607,0.00995505,0.01027956,0.02655797,,0.07500172,,,,,,,,,,,,,,,,,0.04985607,A
0.05021314,0.00995505,0.0101915,0.02101021,,0.08153326,,,,,,,,,,,,,,,,,0.05021314,A
0.05638828,0.00995505,0.01538918,0.02629965,,0.06864508,,,,,,,,,,,,,,,,,0.05638828,A
0.05740306,0.01498658,0.01027956,0.01559204,,0.08759654,,,,,,,,,,,,,,,,,0.05740306,A
0.01209744,0.01507675,0.00510962,0.02092462,,0.01654635,,,,,,,,,,,,,,,,,0.01209744,A
0.05002028,0.00503008,0.01545942,0.00514823,,0.37698595,,,,,,,,,,,,,,,,,0.05002028,A
0.05618971,0.01017254,0.02062232,0.01030974,,0.40334797,,,,,,,,,,,,,,,,,0.05618971,A
0.05033053,0.00993814,0.02596295,0.01035142,,0.39038636,,,,,,,,,,,,,,,,,0.05033053,A
0.05618971,0.00993814,0.01027956,0.01035479,,0.40157918,,,,,,,,,,,,,,,,,0.05618971,A
0.05707393,0.00993814,0.01559669,0.01030915,,0.41497272,,,,,,,,,,,,,,,,,0.05707393,A
0.05619471,0.01017254,0.0153901,0.01030974,,0.38984625,,,,,,,,,,,,,,,,,0.05619471,A
0.05707393,0.01002278,0.01560041,0.01030974,,0.38934535,,,,,,,,,,,,,,,,,0.05707393,A
0.05707393,0.00993736,0.01559669,0.01035479,,0.38671719,,,,,,,,,,,,,,,,,0.05707393,A
0.05708638,0.01017254,0.01560041,0.01035142,,0.400267,,,,,,,,,,,,,,,,,0.05708638,A
0.04989594,0.00993814,0.0153901,0.01030974,,0.36626492,,,,,,,,,,,,,,,,,0.04989594,A
0.05707393,0.01002278,0.01538918,0.01030915,,0.36335695,,,,,,,,,,,,,,,,,0.05707393,A
0.06324347,0.00993736,0.01559669,0.01030915,,0.37209176,,,,,,,,,,,,,,,,,0.06324347,A
0.06324347,0.01017254,0.01538918,0.01551631,,0.34115283,,,,,,,,,,,,,,,,,0.06324347,A
0.06324347,0.01017254,0.01560041,0.01030974,,0.38286392,,,,,,,,,,,,,,,,,0.06324347,A
0.06989357,0.01507983,0.0153901,0.01559239,,0.07551988,,,,,,,,,,,,,,,,,0.06989357,A
0.06995606,0.01010285,0.01538918,0.01551631,,0.08793004,,,,,,,,,,,,,,,,,0.06995606,A
0.06374978,0.01512346,0.01538918,0.02079898,,0.04560263,,,,,,,,,,,,,,,,,0.06374978,A
0.05616943,0.00996706,0.01559669,0.02080208,,0.0453855,,,,,,,,,,,,,,,,,0.05616943,A
0.05655761,0.00996706,0.01538918,0.01548528,,0.05157427,,,,,,,,,,,,,,,,,0.05655761,A
0.06276654,0.00996706,0.02070631,0.02075447,,0.05156598,,,,,,,,,,,,,,,,,0.06276654,A
0.06382491,0.01512135,0.01559669,0.01044378,,0.05744627,,,,,,,,,,,,,,,,,0.06382491,A
0.01813253,0.01512698,0.0101915,0.01551631,,0.06961826,,,,,,,,,,,,,,,,,0.01813253,A
0.00596597,0.01030407,0.00508188,0.01559204,,0.08176498,,,,,,,,,,,,,,,,,0.00596597,A
0.04421924,0.0101004,0.01539033,0.00514312,,0.40360588,,,,,,,,,,,,,,,,,0.04421924,A
0.05028887,0.01522772,0.01022578,0.01030986,,0.43030914,,,,,,,,,,,,,,,,,0.05028887,A
0.05028887,0.01503228,0.01538619,0.0103371,,0.41666992,,,,,,,,,,,,,,,,,0.05028887,A
0.05028887,0.01503228,0.0101915,0.01033622,,0.40213475,,,,,,,,,,,,,,,,,0.05028887,A
0.05151634,0.01503228,0.01538918,0.01031145,,0.41523417,,,,,,,,,,,,,,,,,0.05151634,A
0.05029566,0.01522772,0.01547894,0.01030986,,0.41603742,,,,,,,,,,,,,,,,,0.05029566,A
0.05151634,0.01532161,0.01539088,0.01030986,,0.41523417,,,,,,,,,,,,,,,,,0.05151634,A
0.05151634,0.0150315,0.01538918,0.01033622,,0.40318983,,,,,,,,,,,,,,,,,0.05151634,A
0.051129,0.00499485,0.01539088,0.0103371,,0.42671881,,,,,,,,,,,,,,,,,0.051129,A
0.04413991,0.01503228,0.01547894,0.01030986,,0.39108891,,,,,,,,,,,,,,,,,0.04413991,A
0.05151634,0.01532161,0.0154754,0.01031145,,0.38787332,,,,,,,,,,,,,,,,,0.05151634,A
0.05758615,0.0150315,0.01538918,0.01031145,,0.39683543,,,,,,,,,,,,,,,,,0.05758615,A
0.05758615,0.01522772,0.0154754,0.01550296,,0.36426724,,,,,,,,,,,,,,,,,0.05758615,A
0.05758615,0.01522772,0.01539088,0.01030986,,0.38259273,,,,,,,,,,,,,,,,,0.05758615,A
0.0641255,0.02015882,0.01547894,0.01559584,,0.08177846,,,,,,,,,,,,,,,,,0.0641255,A
0.06455952,0.01507733,0.0154754,0.01550296,,0.09463613,,,,,,,,,,,,,,,,,0.06455952,A
0.0584522,0.02022722,0.0154754,0.02078893,,0.05186215,,,,,,,,,,,,,,,,,0.0584522,A
0.05029684,0.01508778,0.01538918,0.0209492,,0.05153986,,,,,,,,,,,,,,,,,0.05029684,A
0.05064681,0.01508778,0.0154754,0.01562411,,0.04534984,,,,,,,,,,,,,,,,,0.05064681,A
0.05675405,0.01508778,0.02067308,0.02087796,,0.05789159,,,,,,,,,,,,,,,,,0.05675405,A
0.05813982,0.02022956,0.01538918,0.01029135,,0.06378785,,,,,,,,,,,,,,,,,0.05813982,A
0.01195682,0.02032418,0.01028125,0.01550296,,0.07624777,,,,,,,,,,,,,,,,,0.01195682,A
0,0.00497021,0.01539088,0.01559881,,0.09497366,,,,,,,,,,,,,,,,,0,A
0.00589661,0.01562732,0.02071004,0.01029135,,0.02787932,,,,,,,,,,,,,,,,,0.00589661,A
0.01897925,0.00988679,0.02062626,0.01029652,,0.40692023,,,,,,,,,,,,,,,,,0.01897925,A
0.02506119,0.01496516,0.01546168,0.01557933,,0.4333995,,,,,,,,,,,,,,,,,0.02506119,A
0.02506119,0.01492486,0.0206221,0.0154889,,0.41986572,,,,,,,,,,,,,,,,,0.02506119,A
0.02506119,0.00990053,0.01539088,0.01548811,,0.40491717,,,,,,,,,,,,,,,,,0.02506119,A
0.02519438,0.01492486,0.02071004,0.01557918,,0.41828853,,,,,,,,,,,,,,,,,0.02519438,A
0.02506199,0.01496516,0.02067831,0.01557933,,0.41919008,,,,,,,,,,,,,,,,,0.02506199,A
0.02519438,0.01487232,0.02071415,0.01557933,,0.41828853,,,,,,,,,,,,,,,,,0.02519438,A
0.02519438,0.01492226,0.02071004,0.01548811,,0.40623793,,,,,,,,,,,,,,,,,0.02519438,A
0.02549987,0.01496516,0.02071415,0.0154889,,0.42965098,,,,,,,,,,,,,,,,,0.02549987,A
0.02549987,0.01492486,0.02067831,0.01557933,,0.39416807,,,,,,,,,,,,,,,,,0.02549987,A
0.02519438,0.01487232,0.02067478,0.01557918,,0.39100991,,,,,,,,,,,,,,,,,0.02519438,A
0.03127649,0.01492226,0.02071004,0.01557918,,0.39998428,,,,,,,,,,,,,,,,,0.03127649,A
0.03127649,0.01496516,0.02067478,0.02077091,,0.36708309,,,,,,,,,,,,,,,,,0.03127649,A
0.03127649,0.01496516,0.02071415,0.01557933,,0.38535937,,,,,,,,,,,,,,,,,0.03127649,A
0.03816119,0.02000064,0.02067831,0.02098818,,0.08221718,,,,,,,,,,,,,,,,,0.03816119,A
0.03783874,0.01490835,0.02067478,0.02077091,,0.09520061,,,,,,,,,,,,,,,,,0.03783874,A
0.03172297,0.02008344,0.02067478,0.02617978,,0.05228593,,,,,,,,,,,,,,,,,0.03172297,A
0.03131329,0.00493258,0.02071004,0.02626797,,0.05195071,,,,,,,,,,,,,,,,,0.03131329,A
0.02574165,0.01509732,0.02067478,0.02082317,,0.04574547,,,,,,,,,,,,,,,,,0.02574165,A
0.03186118,0.01509732,0.02599394,0.02607944,,0.0583186,,,,,,,,,,,,,,,,,0.03186118,A
0.0312926,0.02001482,0.02071004,0.01549898,,0.06421592,,,,,,,,,,,,,,,,,0.0312926,A
0.07102547,0.01999583,0.00508231,0.02077091,,0.07669674,,,,,,,,,,,,,,,,,0.07102547,A
0.05829839,0.0149838,0.01019194,0.02098884,,0.08923638,,,,,,,,,,,,,,,,,0.05829839,A
0.0646911,0.01502365,0.01539088,0.01549898,,0.02242409,,,,,,,,,,,,,,,,,0.0646911,A
0.05910066,0.02023918,0.00508231,0.01550789,,0,,,,,,,,,,,,,,,,,0.05910066,A
0.02573794,0,0.01538849,0,,0.39335164,,,,,,,,,,,,,,,,,0.02573794,A
0.03187155,0.00498713,0.01022394,0.00523822,,0.42028757,,,,,,,,,,,,,,,,,0.03187155,A
0.03187155,0.00486358,0.01538435,0.00515708,,0.4070181,,,,,,,,,,,,,,,,,0.03187155,A
0.03187155,0.00486358,0.01019111,0.00515773,,0.39278133,,,,,,,,,,,,,,,,,0.03187155,A
0.0320499,0.00486358,0.01538765,0.00513458,,0.40568854,,,,,,,,,,,,,,,,,0.0320499,A
0.03187891,0.00498713,0.01547855,0.00523822,,0.40636522,,,,,,,,,,,,,,,,,0.03187891,A
0.0320499,0.00487532,0.01538918,0.00523822,,0.40568854,,,,,,,,,,,,,,,,,0.0320499,A
0.0320499,0.00500394,0.01538765,0.00515773,,0.39375696,,,,,,,,,,,,,,,,,0.0320499,A
0.03232079,0.00498713,0.01538918,0.00515708,,0.41678392,,,,,,,,,,,,,,,,,0.03232079,A
0.03232079,0.00486358,0.01547855,0.00523822,,0.38196996,,,,,,,,,,,,,,,,,0.03232079,A
0.0320499,0.00487532,0.01547501,0.00513458,,0.37933321,,,,,,,,,,,,,,,,,0.0320499,A
0.03818373,0.00500394,0.01538765,0.00513458,,0.38825957,,,,,,,,,,,,,,,,,0.03818373,A
0.03818373,0.00498713,0.01547501,0.01039594,,0.3556672,,,,,,,,,,,,,,,,,0.03818373,A
0.03818373,0.00498713,0.01538918,0.00523822,,0.37400046,,,,,,,,,,,,,,,,,0.03818373,A
0.04513828,0.00999107,0.01547855,0.01059632,,0.07623799,,,,,,,,,,,,,,,,,0.04513828,A
0.04485582,0.0050051,0.01547501,0.01039594,,0.08909095,,,,,,,,,,,,,,,,,0.04485582,A
0.03868976,0.01000288,0.01547501,0.01575405,,0.04649257,,,,,,,,,,,,,,,,,0.03868976,A
0.03817529,0.00486252,0.01538765,0.01581157,,0.04615983,,,,,,,,,,,,,,,,,0.03817529,A
0.03256808,0.00486252,0.01547501,0.01051526,,0.03999989,,,,,,,,,,,,,,,,,0.03256808,A
0.03873762,0.00486252,0.02067155,0.01583597,,0.05248031,,,,,,,,,,,,,,,,,0.03873762,A
0.03820776,0.00986804,0.01538765,0.00514823,,0.05831681,,,,,,,,,,,,,,,,,0.03820776,A
0.0780911,0.00989949,0.01027956,0.01039594,,0.07054373,,,,,,,,,,,,,,,,,0.0780911,A
0.06526913,0.00504955,0.01538918,0.0104973,,0.08303273,,,,,,,,,,,,,,,,,0.06526913,A
0.07166207,0.00497029,0.02070631,0.00514823,,0.01674455,,,,,,,,,,,,,,,,,0.07166207,A
0.06636841,0.01020891,0.01027956,0.00524737,,0.00546125,,,,,,,,,,,,,,,,,0.06636841,A
0.00606408,0.00985076,0.01560041,0.01029652,,0.00549077,,,,,,,,,,,,,,,,,0.00606408,A
0,0.02013354,0.01027344,0.0051084,,0.40418521,,,,,,,,,,,,,,,,,0,A
0.00612701,0.02537784,0.00510891,0.01033533,,0.42906495,,,,,,,,,,,,,,,,,0.00612701,A
0.00612701,0.02524223,0.01026932,0.01034731,,0.41636471,,,,,,,,,,,,,,,,,0.00612701,A
0.00612701,0.02524223,0.00510962,0.01023938,,0.40168509,,,,,,,,,,,,,,,,,0.00612701,A
0.0061661,0.02524223,0.01019111,0.01033632,,0.41518978,,,,,,,,,,,,,,,,,0.0061661,A
0.00606049,0.02537784,0.01039706,0.01033533,,0.41565283,,,,,,,,,,,,,,,,,0.00606049,A
0.0061661,0.02547497,0.0101915,0.01033533,,0.41518978,,,,,,,,,,,,,,,,,0.0061661,A
0.0061661,0.02508599,0.01019111,0.01023938,,0.40382154,,,,,,,,,,,,,,,,,0.0061661,A
0.00616611,0.02537784,0.0101915,0.01034731,,0.42498829,,,,,,,,,,,,,,,,,0.00616611,A
0.00616611,0.02524223,0.01039706,0.01033533,,0.39257158,,,,,,,,,,,,,,,,,0.00616611,A
0.0061661,0.02547497,0.01039352,0.01033632,,0.38983402,,,,,,,,,,,,,,,,,0.0061661,A
0.01229312,0.02508599,0.01019111,0.01033632,,0.39869683,,,,,,,,,,,,,,,,,0.01229312,A
0.01229312,0.01491279,0.01039352,0.00513098,,0.36468315,,,,,,,,,,,,,,,,,0.01229312,A
0.01229312,0.02537784,0.0101915,0,,0.38351108,,,,,,,,,,,,,,,,,0.01229312,A
0.01853151,0.0303303,0.01039706,0.00510818,,0.06962773,,,,,,,,,,,,,,,,,0.01853151,A
0.01845343,0.02525755,0.01039352,0.00513098,,0.0817696,,,,,,,,,,,,,,,,,0.01845343,A
0.0122924,0.03038421,0.01039352,0.01023916,,0.05239627,,,,,,,,,,,,,,,,,0.0122924,A
0.01242061,0.02532797,0.01019111,0.01036576,,0.05216585,,,,,,,,,,,,,,,,,0.01242061,A
0.00613924,0.02532797,0.01039352,0.00522376,,0.05864212,,,,,,,,,,,,,,,,,0.00613924,A
0.01230015,0.02532797,0.01547501,0.01038589,,0.05862477,,,,,,,,,,,,,,,,,0.01230015,A
0.01237663,0.03068647,0.01019111,0.01025768,,0.064445,,,,,,,,,,,,,,,,,0.01237663,A
0.05782258,0.03048787,0.00508188,0.01546631,,0.05175117,,,,,,,,,,,,,,,,,0.05782258,A
0.0450349,0.02543893,0.0101915,0.01568729,,0.06990683,,,,,,,,,,,,,,,,,0.0450349,A
0.05151976,0.02568549,0.01538918,0.01025768,,0.05182201,,,,,,,,,,,,,,,,,0.05151976,A
0.04556049,0.03086944,0.00508188,0.01036576,,0.04552806,,,,,,,,,,,,,,,,,0.04556049,A
0.01947753,0.0305162,0.01028125,0.01549996,,0.04573762,,,,,,,,,,,,,,,,,0.01947753,A
0.02643335,0.02009997,0.00508149,0.00521176,,0.03999195,,,,,,,,,,,,,,,,,0.02643335,A
0.01229778,0,0.01538849,0.01020553,,0.41765971,,,,,,,,,,,,,,,,,0.01229778,A
0.01874401,0,0.01022394,0.0154384,,0.40111439,,,,,,,,,,,,,,,,,0.01874401,A
0.01874401,0,0.01538435,0.0154556,,0.37504841,,,,,,,,,,,,,,,,,0.01874401,A
0.01874401,0.00515746,0.01019111,0.01549282,,0.37798492,,,,,,,,,,,,,,,,,0.01874401,A
0.01860479,0.00515746,0.01538765,0.01544134,,0.38946838,,,,,,,,,,,,,,,,,0.01860479,A
0.01868866,0.00521862,0.01547855,0.0154384,,0.38956954,,,,,,,,,,,,,,,,,0.01868866,A
0.01860479,0.00533339,0.01538918,0.0154384,,0.38946838,,,,,,,,,,,,,,,,,0.01860479,A
0.01860479,0.00542781,0.01538765,0.01549282,,0.37609302,,,,,,,,,,,,,,,,,0.01860479,A
0.01842624,0.00521862,0.01538918,0.0154556,,0.39503985,,,,,,,,,,,,,,,,,0.01842624,A
0.01842624,0.00515746,0.01547855,0.0154384,,0.37724137,,,,,,,,,,,,,,,,,0.01842624,A
0.01860479,0.00533339,0.01547501,0.01544134,,0.37531107,,,,,,,,,,,,,,,,,0.01860479,A
0.02505102,0.00542781,0.01538765,0.01544134,,0.38487827,,,,,,,,,,,,,,,,,0.02505102,A
0.02505102,0.00521862,0.01547501,0.01037736,,0.36939831,,,,,,,,,,,,,,,,,0.02505102,A
0.02505102,0.00521862,0.01538918,0.00509007,,0.37195266,,,,,,,,,,,,,,,,,0.02505102,A
0.03132624,0.00521862,0.01547855,0.01020405,,0.12082643,,,,,,,,,,,,,,,,,0.03132624,A
0.03142051,0.00541911,0.01547501,0.01037736,,0.13421434,,,,,,,,,,,,,,,,,0.03142051,A
0.02493701,0.01046675,0.01547501,0.01549133,,0.10177867,,,,,,,,,,,,,,,,,0.02493701,A
0.02537071,0.00524474,0.01538765,0.00508209,,0.10053069,,,,,,,,,,,,,,,,,0.02537071,A
0.01846929,0.00524474,0.01547501,0,,0.1070488,,,,,,,,,,,,,,,,,0.01846929,A
0.0249543,0.00524474,0.02067155,0.00524999,,0.1071184,,,,,,,,,,,,,,,,,0.0249543,A
0.02490589,0.0052182,0.01538765,0.01532765,,0.10042989,,,,,,,,,,,,,,,,,0.02490589,A
0.07130283,0.01039536,0.01027956,0.02072569,,0.13402078,,,,,,,,,,,,,,,,,0.07130283,A
0.0578217,0.0052882,0.01538918,0.0207984,,0.15427908,,,,,,,,,,,,,,,,,0.0578217,A
0.06434065,0.00544057,0.02070631,0.01532765,,0.11316353,,,,,,,,,,,,,,,,,0.06434065,A
0.05820518,0.01068557,0.01027956,0.01557746,,0.10660195,,,,,,,,,,,,,,,,,0.05820518,A
0.03229098,0.01038263,0.01560041,0.02061179,,0.10714322,,,,,,,,,,,,,,,,,0.03229098,A
0.03952365,0,0.01027803,0.01040884,,0.10062179,,,,,,,,,,,,,,,,,0.03952365,A
0.01232234,0.0215851,0.00508149,0.00517081,,0.1070322,,,,,,,,,,,,,,,,,0.01232234,A
0.04516075,0.00495919,0.01539033,0.0054808,,0.40128179,,,,,,,,,,,,,,,,,0.04516075,A
0.0514345,0.00995238,0.01022578,0.01108135,,0.41910541,,,,,,,,,,,,,,,,,0.0514345,A
0.0514345,0.01001189,0.01538619,0.0054808,,0.40405531,,,,,,,,,,,,,,,,,0.0514345,A
0.0514345,0.01001189,0.0101915,0.01086168,,0.39101617,,,,,,,,,,,,,,,,,0.0514345,A
0.05255287,0.01001189,0.01538918,0.01108694,,0.40327285,,,,,,,,,,,,,,,,,0.05255287,A
0.05137606,0.00995238,0.01547894,0.01108135,,0.40364576,,,,,,,,,,,,,,,,,0.05137606,A
0.05255287,0.01002716,0.01539088,0.01108135,,0.40327285,,,,,,,,,,,,,,,,,0.05255287,A
0.05255287,0.00996223,0.01538918,0.01086168,,0.39028419,,,,,,,,,,,,,,,,,0.05255287,A
0.05235103,0.00995238,0.01539088,0.01078766,,0.42855212,,,,,,,,,,,,,,,,,0.05235103,A
0.04507018,0.01001189,0.01547894,0.01108135,,0.38768659,,,,,,,,,,,,,,,,,0.04507018,A
0.05255287,0.01002716,0.0154754,0.01108694,,0.38523255,,,,,,,,,,,,,,,,,0.05255287,A
0.05882675,0.00996223,0.01538918,0.01108694,,0.39427754,,,,,,,,,,,,,,,,,0.05882675,A
0.05882675,0.00995238,0.0154754,0,,0.37378324,,,,,,,,,,,,,,,,,0.05882675,A
0.05882675,0.00995238,0.01539088,0,,0.37947112,,,,,,,,,,,,,,,,,0.05882675,A
0.06560985,0.01495542,0.01547894,0.00545226,,0.09453975,,,,,,,,,,,,,,,,,0.06560985,A
0.06579877,0.00988461,0.0154754,0.00538088,,0.10725148,,,,,,,,,,,,,,,,,0.06579877,A
0.05948482,0.01499799,0.0154754,0.01083314,,0.06383348,,,,,,,,,,,,,,,,,0.05948482,A
0.05150171,0.01004068,0.01538918,0.01098673,,0.06317888,,,,,,,,,,,,,,,,,0.05150171,A
0.05181932,0.01004068,0.0154754,0.00546169,,0.06939708,,,,,,,,,,,,,,,,,0.05181932,A
0.05813324,0.01004068,0.02067308,0.01096158,,0.06937255,,,,,,,,,,,,,,,,,0.05813324,A
0.0594139,0.01512589,0.01538918,0.01081411,,0.07582708,,,,,,,,,,,,,,,,,0.0594139,A
0.01235255,0.01490306,0.01028125,0.01646223,,0.10149541,,,,,,,,,,,,,,,,,0.01235255,A
0,0.00999371,0.01539088,0.01684245,,0.12078401,,,,,,,,,,,,,,,,,0,A
0.00609827,0.01023134,0.02071004,0.01081411,,0.08163235,,,,,,,,,,,,,,,,,0.00609827,A
0,0.01516286,0.01028125,0.01098673,,0.07544938,,,,,,,,,,,,,,,,,0,A
0.06029913,0.01504406,0.01560453,0.0165168,,0.07588296,,,,,,,,,,,,,,,,,0.06029913,A
0.06763581,0.00501804,0.01027956,0.0055915,,0.06961608,,,,,,,,,,,,,,,,,0.06763581,A
0.04511384,0.02552075,0.00508188,0,,0.06965752,,,,,,,,,,,,,,,,,0.04511384,A
0.05724115,0.00525059,0.01027956,0.00540599,,0.03348586,,,,,,,,,,,,,,,,,0.05724115,A
0.11732233,0.0369683,0.01562317,0.01043504,,0.43790365,,,,,,,,,,,,,,,,,0.11732233,A
0.12536217,0.04216344,0.01027344,0.01559836,,0.44787159,,,,,,,,,,,,,,,,,0.12536217,A
0.12536217,0.04281814,0.01561407,0.01580616,,0.41951014,,,,,,,,,,,,,,,,,0.12536217,A
0.12536217,0.04281814,0.01039706,0.01581274,,0.41873053,,,,,,,,,,,,,,,,,0.12536217,A
0.12525671,0.04281814,0.01547855,0.01567668,,0.43244959,,,,,,,,,,,,,,,,,0.12525671,A
0.12564607,0.04216344,0.01587693,0.01559836,,0.4330474,,,,,,,,,,,,,,,,,0.12564607,A
0.12525671,0.04239365,0.01547894,0.01559836,,0.43244959,,,,,,,,,,,,,,,,,0.12525671,A
0.12525671,0.04284328,0.01547855,0.01581274,,0.41905274,,,,,,,,,,,,,,,,,0.12525671,A
0.12537349,0.04216344,0.01547894,0.01580616,,0.43837783,,,,,,,,,,,,,,,,,0.12537349,A
0.12537349,0.04281814,0.01587693,0.01035824,,0.42376198,,,,,,,,,,,,,,,,,0.12537349,A
0.12525671,0.04239365,0.01586798,0.01567668,,0.42125927,,,,,,,,,,,,,,,,,0.12525671,A
0.13329667,0.04284328,0.01547855,0.01567668,,0.4307414,,,,,,,,,,,,,,,,,0.13329667,A
0.13329667,0.03166146,0.01586798,0.02097609,,0.40950597,,,,,,,,,,,,,,,,,0.13329667,A
0.11723407,0.03690018,0.01547894,0.01559836,,0.40480672,,,,,,,,,,,,,,,,,0.11723407,A
0.12486849,0.04277453,0.01587693,0.02088292,,0.10806553,,,,,,,,,,,,,,,,,0.12486849,A
0.14096386,0.03712168,0.01586798,0.02097609,,0.12125664,,,,,,,,,,,,,,,,,0.14096386,A
0.1328658,0.0421806,0.01586798,0.02090247,,0.08941588,,,,,,,,,,,,,,,,,0.1328658,A
0.13366995,0.04223162,0.01547855,0.02621215,,0.08841922,,,,,,,,,,,,,,,,,0.13366995,A
0.12491968,0.04223162,0.01586798,0.02081083,,0.09501239,,,,,,,,,,,,,,,,,0.12491968,A
0.13304191,0.04223162,0.02094946,0.02612956,,0.09479791,,,,,,,,,,,,,,,,,0.13304191,A
0.1325369,0.04770606,0.01547855,0.01578043,,0.08834412,,,,,,,,,,,,,,,,,0.1325369,A
0.14701903,0.04746384,0.0101915,0.02097609,,0.12130965,,,,,,,,,,,,,,,,,0.14701903,A
0.13114788,0.04214344,0.01547894,0.02096462,,0.14106759,,,,,,,,,,,,,,,,,0.13114788,A
0.13834326,0.04245995,0.02067662,0.01578043,,0.10080159,,,,,,,,,,,,,,,,,0.13834326,A
0.13196935,0.04752425,0.0101915,0.01561507,,0.09441446,,,,,,,,,,,,,,,,,0.13196935,A
0.14268895,0.0476812,0.01539088,0.02090444,,0.09486965,,,,,,,,,,,,,,,,,0.14268895,A
0.15089251,0.03693729,0.01019111,0.01043504,,0.08845445,,,,,,,,,,,,,,,,,0.15089251,A
0.12075623,0.04774635,0.00510962,0.01562844,,0.08843666,,,,,,,,,,,,,,,,,0.12075623,A
0.13796539,0.03961153,0.01019111,0.02070759,,0.02264132,,,,,,,,,,,,,,,,,0.13796539,A
0.13542438,0.04245286,0.0101915,0.01625907,,0.02247248,,,,,,,,,,,,,,,,,0.13542438,A
0.08723798,0.03628499,0.01539033,0.02088002,,0.38710844,,,,,,,,,,,,,,,,,0.08723798,A
0.09487275,0.04163064,0.01022578,0.02639884,,0.4210537,,,,,,,,,,,,,,,,,0.09487275,A
0.09487275,0.04179069,0.01538619,0.02103159,,0.40578664,,,,,,,,,,,,,,,,,0.09487275,A
0.09487275,0.04179069,0.0101915,0.02635683,,0.43973295,,,,,,,,,,,,,,,,,0.09487275,A
0.09459999,0.04179069,0.01538918,0.02629453,,0.42782356,,,,,,,,,,,,,,,,,0.09459999,A
0.09515259,0.04163064,0.01547894,0.02639884,,0.40540342,,,,,,,,,,,,,,,,,0.09515259,A
0.09459999,0.04177902,0.01539088,0.02639884,,0.40499477,,,,,,,,,,,,,,,,,0.09459999,A
0.09459999,0.04183235,0.01538918,0.02635683,,0.39158259,,,,,,,,,,,,,,,,,0.09459999,A
0.09456185,0.04163064,0.01539088,0.02624241,,0.42983133,,,,,,,,,,,,,,,,,0.09456185,A
0.09456185,0.04179069,0.01547894,0.02639884,,0.37076065,,,,,,,,,,,,,,,,,0.09456185,A
0.09459999,0.04177902,0.0154754,0.02629453,,0.36769324,,,,,,,,,,,,,,,,,0.09459999,A
0.10223472,0.04183235,0.01538918,0.02629453,,0.37733984,,,,,,,,,,,,,,,,,0.10223472,A
0.10223472,0.0309152,0.0154754,0.02106994,,0.35534898,,,,,,,,,,,,,,,,,0.10223472,A
0.08695612,0.03623338,0.01539088,0.01559314,,0.38772894,,,,,,,,,,,,,,,,,0.08695612,A
0.09377441,0.04177927,0.01547894,0.02098094,,0.14611109,,,,,,,,,,,,,,,,,0.09377441,A
0.10920095,0.03602695,0.0154754,0.02106994,,0.15424364,,,,,,,,,,,,,,,,,0.10920095,A
0.10151805,0.04142827,0.0154754,0.02645775,,0.10783727,,,,,,,,,,,,,,,,,0.10151805,A
0.10274886,0.04153495,0.01538918,0.02626526,,0.1068828,,,,,,,,,,,,,,,,,0.10274886,A
0.09403166,0.04153495,0.0154754,0.02094183,,0.10669604,,,,,,,,,,,,,,,,,0.09403166,A
0.10173057,0.04153495,0.02067308,0.02631435,,0.11407418,,,,,,,,,,,,,,,,,0.10173057,A
0.10168184,0.04727162,0.01538918,0.02616097,,0.12023589,,,,,,,,,,,,,,,,,0.10168184,A
0.12304928,0.04686845,0.01028125,0.03187565,,0.13614404,,,,,,,,,,,,,,,,,0.12304928,A
